pair,direction,entry,sl,tp,risk_amt,risk_pct,volume,result,exit_price,exit_time,pnl,balance,reason,score,regime,trigger,_bar_idx,exit_time_dt,month
XAU/USD,BUY,2328.78,2291.35,2363.86654,2048.33,2.0,0.15,be,2328.78,2024-04-24 08:00:00,0.0,102416.74,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2029,2024-04-24 08:00:00,2024-04
XAU/USD,BUY,2315.85,2291.35,2349.547,2048.33,2.0,0.23,be,2315.85,2024-04-25 00:00:00,0.0,102416.74,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2033,2024-04-25 00:00:00,2024-04
XAU/USD,BUY,2416.7,2373.98,2441.10899,2048.33,2.0,0.13,win,2441.10899,2024-05-20 04:00:00,1170.36,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2136,2024-05-20 04:00:00,2024-05
XAU/USD,BUY,2435.26,2373.98,2472.218,2071.74,2.0,0.09,be,2435.26,2024-05-20 20:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2140,2024-05-20 20:00:00,2024-05
XAU/USD,BUY,2416.28,2373.98,2449.78374,2071.74,2.0,0.14,be,2416.28,2024-05-22 04:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2148,2024-05-22 04:00:00,2024-05
XAU/USD,BUY,2385.84,2354.34,2417.34,2071.74,2.0,0.18,be,2385.84,2024-07-08 04:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,2346,2024-07-08 04:00:00,2024-07
XAU/USD,BUY,2357.28,2319.31,2395.25,2071.74,2.0,0.15,be,2357.28,2024-07-09 12:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,2354,2024-07-09 12:00:00,2024-07
XAU/USD,BUY,2406.74,2370.03,2443.45,2071.74,2.0,0.16,be,2406.74,2024-07-12 04:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,2370,2024-07-12 04:00:00,2024-07
XAU/USD,BUY,2407.16,2370.03,2470.281,2071.74,2.0,0.16,be,2407.16,2024-07-12 04:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,neutral,h4_immediate,2370,2024-07-12 04:00:00,2024-07
XAU/USD,BUY,2417.92,2370.03,2499.333,2071.74,2.0,0.12,be,2417.92,2024-07-15 00:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,neutral,h4_immediate,2375,2024-07-15 00:00:00,2024-07
XAU/USD,BUY,2465.72,2451.62,2492.53059,2071.74,2.0,0.41,be,2465.72,2024-07-18 16:00:00,0.0,103587.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2397,2024-07-18 16:00:00,2024-07
XAU/USD,BUY,2428.1,2401.42,2456.82167,2071.74,2.0,0.22,loss,2401.42,2024-07-19 12:00:00,-2071.74,101515.36,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2402,2024-07-19 12:00:00,2024-07
XAU/USD,BUY,2406.46,2393.88,2433.74764,2030.31,2.0,0.45,be,2406.46,2024-07-22 08:00:00,0.0,101515.36,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2407,2024-07-22 08:00:00,2024-07
XAU/USD,BUY,2396.54,2391.52,2420.88929,2030.31,2.0,1.13,loss,2391.52,2024-07-23 04:00:00,-2030.31,99485.05,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2412,2024-07-23 04:00:00,2024-07
XAU/USD,BUY,2501.16,2458.56,2543.76,1989.7,2.0,0.13,be,2501.16,2024-08-19 08:00:00,0.0,99485.05,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,2527,2024-08-19 08:00:00,2024-08
XAU/USD,BUY,2494.73,2458.56,2530.9,1989.7,2.0,0.15,be,2494.73,2024-08-19 12:00:00,0.0,99485.05,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,2528,2024-08-19 12:00:00,2024-08
XAU/USD,BUY,2500.05,2458.56,2541.54,1989.7,2.0,0.13,be,2500.05,2024-08-19 12:00:00,0.0,99485.05,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,2528,2024-08-19 12:00:00,2024-08
XAU/USD,BUY,2502.03,2485.73,2529.74,1989.7,2.0,0.34,win,2529.74,2024-08-20 12:00:00,3382.49,102867.54,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,neutral,h4_immediate,2534,2024-08-20 12:00:00,2024-08
XAU/USD,BUY,2516.9,2497.37,2550.101,2057.35,2.0,0.29,be,2516.9,2024-08-21 04:00:00,0.0,102867.54,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2538,2024-08-21 04:00:00,2024-08
XAU/USD,BUY,2509.65,2497.37,2530.526,2057.35,2.0,0.47,be,2509.65,2024-08-21 20:00:00,0.0,102867.54,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2542,2024-08-21 20:00:00,2024-08
XAU/USD,BUY,2507.33,2497.37,2524.262,2057.35,2.0,0.58,be,2507.33,2024-08-22 12:00:00,0.0,102867.54,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2546,2024-08-22 12:00:00,2024-08
XAU/USD,BUY,2513.4,2497.37,2540.651,2057.35,2.0,0.36,be,2513.4,2024-08-26 04:00:00,0.0,102867.54,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2556,2024-08-26 04:00:00,2024-08
XAU/USD,BUY,2490.88,2470.9,2524.846,2057.35,2.0,0.29,win,2524.846,2024-08-26 08:00:00,3497.49,106365.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2557,2024-08-26 08:00:00,2024-08
XAU/USD,BUY,2510.53,2497.37,2532.902,2057.35,2.0,0.44,be,2510.53,2024-08-26 08:00:00,0.0,106365.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2557,2024-08-26 08:00:00,2024-08
XAU/USD,BUY,2518.06,2497.37,2553.233,2127.3,2.0,0.29,be,2518.06,2024-08-27 00:00:00,0.0,106365.03,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,neutral,h4_immediate,2561,2024-08-27 00:00:00,2024-08
XAU/USD,BUY,2512.09,2497.37,2537.114,2127.3,2.0,0.4,be,2512.09,2024-08-28 08:00:00,0.0,106365.03,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,neutral,h4_immediate,2569,2024-08-28 08:00:00,2024-08
XAU/USD,BUY,2504.73,2493.9,2523.141,2127.3,2.0,0.55,win,2523.141,2024-08-29 08:00:00,3616.41,109981.44,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,neutral,h4_immediate,2575,2024-08-29 08:00:00,2024-08
XAU/USD,BUY,2521.25,2503.7,2538.8,2199.63,2.0,0.35,be,2521.25,2024-08-30 00:00:00,0.0,109981.44,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,range,h4_immediate,2579,2024-08-30 00:00:00,2024-08
XAU/USD,BUY,2515.51,2503.7,2527.32,2199.63,2.0,0.52,be,2515.51,2024-08-30 16:00:00,0.0,109981.44,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,range,h4_immediate,2583,2024-08-30 16:00:00,2024-08
XAU/USD,BUY,2499.48,2490.1,2508.86,2199.63,2.0,0.65,be,2499.48,2024-09-02 20:00:00,0.0,109981.44,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,range,h4_immediate,2590,2024-09-02 20:00:00,2024-09
XAU/USD,BUY,2496.59,2470.9,2522.28,2199.63,2.0,0.24,be,2496.59,2024-09-03 00:00:00,0.0,109981.44,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,range,h4_immediate,2591,2024-09-03 00:00:00,2024-09
XAU/USD,BUY,2499.46,2490.1,2508.82,2199.63,2.0,0.65,be,2499.46,2024-09-03 00:00:00,0.0,109981.44,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,range,h4_immediate,2591,2024-09-03 00:00:00,2024-09
XAU/USD,BUY,2621.53,2575.29,2700.138,2199.63,2.0,0.13,be,2621.53,2024-09-23 00:00:00,0.0,109981.44,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,neutral,h4_immediate,2675,2024-09-23 00:00:00,2024-09
XAU/USD,BUY,2632.03,2575.29,2728.488,2199.63,2.0,0.11,be,2632.03,2024-09-24 00:00:00,0.0,109981.44,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,neutral,h4_immediate,2681,2024-09-24 00:00:00,2024-09
XAU/USD,BUY,2635.79,2622.7,2663.42055,2199.63,2.0,0.47,win,2663.42055,2024-10-01 12:00:00,4643.01,114624.45,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2714,2024-10-01 12:00:00,2024-10
XAU/USD,BUY,2660.68,2649.81,2685.65254,2292.49,2.0,0.59,be,2660.68,2024-10-02 04:00:00,0.0,114624.45,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,2718,2024-10-02 04:00:00,2024-10
XAU/USD,BUY,2652.25,2624.79,2680.90875,2292.49,2.0,0.23,be,2652.25,2024-10-03 04:00:00,0.0,114624.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2724,2024-10-03 04:00:00,2024-10
XAU/USD,BUY,2656.8,2643.17,2685.18309,2292.49,2.0,0.47,be,2656.8,2024-10-04 00:00:00,0.0,114624.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2729,2024-10-04 00:00:00,2024-10
XAU/USD,BUY,2651.98,2641.2,2679.88057,2292.49,2.0,0.59,be,2651.98,2024-10-04 16:00:00,0.0,114624.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2733,2024-10-04 16:00:00,2024-10
XAU/USD,BUY,2640.85,2624.79,2667.61239,2292.49,2.0,0.4,be,2640.85,2024-10-07 08:00:00,0.0,114624.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2737,2024-10-07 08:00:00,2024-10
XAU/USD,BUY,2642.65,2632.08,2669.97768,2292.49,2.0,0.6,be,2642.65,2024-10-08 00:00:00,0.0,114624.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2741,2024-10-08 00:00:00,2024-10
XAU/USD,BUY,2734.62,2673.24,2755.06338,2292.49,2.0,0.1,be,2734.62,2024-10-21 20:00:00,0.0,114624.45,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2800,2024-10-21 20:00:00,2024-10
XAU/USD,BUY,2731.57,2714.27,2753.26797,2292.49,2.0,0.37,win,2753.26797,2024-10-23 04:00:00,2875.28,117499.73,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,2808,2024-10-23 04:00:00,2024-10
XAU/USD,BUY,2716.77,2673.24,2746.48729,2349.99,2.0,0.15,be,2716.77,2024-10-23 20:00:00,0.0,117499.73,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2812,2024-10-23 20:00:00,2024-10
XAU/USD,BUY,2736.61,2714.27,2761.82158,2349.99,2.0,0.29,be,2736.61,2024-10-24 20:00:00,0.0,117499.73,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2818,2024-10-24 20:00:00,2024-10
XAU/USD,BUY,2721.28,2708.84,2743.55224,2349.99,2.0,0.53,win,2743.55224,2024-10-25 16:00:00,4207.36,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2823,2024-10-25 16:00:00,2024-10
XAU/USD,BUY,2734.28,2722.49,2758.22399,2434.14,2.0,0.57,be,2734.28,2024-10-28 04:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2827,2024-10-28 04:00:00,2024-10
XAU/USD,BUY,2742.04,2724.78,2766.55376,2434.14,2.0,0.39,be,2742.04,2024-10-28 20:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2831,2024-10-28 20:00:00,2024-10
XAU/USD,BUY,2749.98,2724.78,2772.36755,2434.14,2.0,0.27,be,2749.98,2024-10-29 12:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2835,2024-10-29 12:00:00,2024-10
XAU/USD,BUY,2780.6,2746.31,2803.52876,2434.14,2.0,0.2,be,2780.6,2024-10-30 12:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2841,2024-10-30 12:00:00,2024-10
XAU/USD,BUY,2787.2,2771.02,2808.87795,2434.14,2.0,0.42,be,2787.2,2024-10-31 08:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2846,2024-10-31 08:00:00,2024-10
XAU/USD,BUY,2746.25,2724.78,2775.12075,2434.14,2.0,0.32,be,2746.25,2024-11-01 20:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2855,2024-11-01 20:00:00,2024-11
XAU/USD,BUY,2738.72,2724.78,2762.6883,2434.14,2.0,0.49,be,2738.72,2024-11-04 20:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2861,2024-11-04 20:00:00,2024-11
XAU/USD,BUY,2737.97,2724.78,2760.90415,2434.14,2.0,0.51,be,2737.97,2024-11-06 00:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2868,2024-11-06 00:00:00,2024-11
XAU/USD,BUY,2744.02,2731.68,2766.27898,2434.14,2.0,0.55,be,2744.02,2024-11-06 00:00:00,0.0,121707.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,2868,2024-11-06 00:00:00,2024-11
XAU/USD,BUY,2631.45,2605.35,2674.40977,2434.14,2.0,0.26,be,2631.45,2024-11-26 20:00:00,0.0,121707.09,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2957,2024-11-26 20:00:00,2024-11
XAU/USD,BUY,2648.64,2618.9,2681.7801,2434.14,2.0,0.23,be,2648.64,2024-11-27 20:00:00,0.0,121707.09,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,2963,2024-11-27 20:00:00,2024-11
XAU/USD,BUY,2688.4,2664.08,2712.72,2434.14,2.0,0.28,win,2712.72,2025-01-16 12:00:00,2434.14,124141.23,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,3164,2025-01-16 12:00:00,2025-01
XAU/USD,BUY,2876.87,2834.32,2908.01187,2482.82,2.0,0.16,be,2876.87,2025-02-10 00:00:00,0.0,124141.23,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3263,2025-02-10 00:00:00,2025-02
XAU/USD,BUY,2908.72,2852.61,2942.4285,2482.82,2.0,0.12,win,2942.4285,2025-02-11 00:00:00,1491.57,125632.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3269,2025-02-11 00:00:00,2025-02
XAU/USD,BUY,2905.96,2852.61,2943.17745,2512.66,2.0,0.13,be,2905.96,2025-02-13 00:00:00,0.0,125632.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3281,2025-02-13 00:00:00,2025-02
XAU/USD,BUY,2915.13,2881.73,2946.92086,2512.66,2.0,0.21,be,2915.13,2025-02-13 16:00:00,0.0,125632.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3285,2025-02-13 16:00:00,2025-02
XAU/USD,BUY,2934.26,2906.07,2960.86344,2512.66,2.0,0.25,be,2934.26,2025-02-14 16:00:00,0.0,125632.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3291,2025-02-14 16:00:00,2025-02
XAU/USD,BUY,2937.54,2924.13,2965.0921,2512.66,2.0,0.52,be,2937.54,2025-02-25 12:00:00,0.0,125632.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3332,2025-02-25 12:00:00,2025-02
XAU/USD,BUY,2921.21,2892.08,2956.7536,2512.66,2.0,0.24,loss,2892.08,2025-02-26 12:00:00,-2512.66,123120.15,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3338,2025-02-26 12:00:00,2025-02
XAU/USD,BUY,2914.25,2902.11,2934.888,2462.4,2.0,0.56,be,2914.25,2025-03-12 00:00:00,0.0,123120.15,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,neutral,h4_immediate,3396,2025-03-12 00:00:00,2025-03
XAU/USD,BUY,2922.02,2902.11,2955.867,2462.4,2.0,0.34,win,2955.867,2025-03-13 12:00:00,4186.08,127306.23,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,neutral,h4_immediate,3405,2025-03-13 12:00:00,2025-03
XAU/USD,BUY,3042.22,2982.34,3064.39214,2546.12,2.0,0.12,be,3042.22,2025-03-19 12:00:00,0.0,127306.23,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3430,2025-03-19 12:00:00,2025-03
XAU/USD,BUY,3045.78,3022.87,3072.12489,2546.12,2.0,0.31,be,3045.78,2025-03-20 12:00:00,0.0,127306.23,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3436,2025-03-20 12:00:00,2025-03
XAU/USD,BUY,3034.87,3022.87,3059.97172,2546.12,2.0,0.59,loss,3022.87,2025-03-21 04:00:00,-2546.12,124760.11,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3440,2025-03-21 04:00:00,2025-03
XAU/USD,BUY,3017.51,2982.34,3047.50293,2495.2,2.0,0.2,be,3017.51,2025-03-21 20:00:00,0.0,124760.11,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3444,2025-03-21 20:00:00,2025-03
XAU/USD,BUY,3025.07,2999.46,3049.70775,2495.2,2.0,0.27,be,3025.07,2025-03-24 16:00:00,0.0,124760.11,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3450,2025-03-24 16:00:00,2025-03
XAU/USD,BUY,3017.87,3002.43,3042.3264,2495.2,2.0,0.45,be,3017.87,2025-03-25 20:00:00,0.0,124760.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3457,2025-03-25 20:00:00,2025-03
XAU/USD,BUY,3023.34,3013.81,3048.22714,2495.2,2.0,0.73,be,3023.34,2025-03-26 16:00:00,0.0,124760.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3462,2025-03-26 16:00:00,2025-03
XAU/USD,BUY,3030.27,3013.81,3054.10599,2495.2,2.0,0.42,win,3054.10599,2025-03-27 08:00:00,3613.34,128373.44,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3466,2025-03-27 08:00:00,2025-03
XAU/USD,BUY,3055.19,3025.87,3081.93838,2567.47,2.0,0.24,be,3055.19,2025-03-28 00:00:00,0.0,128373.44,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3470,2025-03-28 00:00:00,2025-03
XAU/USD,BUY,3070.35,3025.87,3102.20154,2567.47,2.0,0.16,win,3102.20154,2025-03-31 04:00:00,1838.53,130211.98,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3477,2025-03-31 04:00:00,2025-03
XAU/USD,BUY,3094.9,3025.87,3126.50043,2567.47,2.0,0.1,win,3126.50043,2025-03-31 08:00:00,1175.33,131387.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3478,2025-03-31 08:00:00,2025-03
XAU/USD,BUY,3124.04,3025.87,3157.18039,2627.75,2.0,0.07,be,3124.04,2025-04-01 00:00:00,0.0,131387.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3482,2025-04-01 00:00:00,2025-04
XAU/USD,BUY,3133.8,3013.81,3165.60819,2627.75,2.0,0.06,be,3133.8,2025-04-01 16:00:00,0.0,131387.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3486,2025-04-01 16:00:00,2025-04
XAU/USD,BUY,3118.02,3100.96,3156.9869,2627.75,2.0,0.43,be,3118.02,2025-04-02 12:00:00,0.0,131387.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3491,2025-04-02 12:00:00,2025-04
XAU/USD,BUY,3153.55,3100.96,3203.49357,2627.75,2.0,0.14,be,3153.55,2025-04-03 08:00:00,0.0,131387.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3496,2025-04-03 08:00:00,2025-04
XAU/USD,BUY,3114.16,3054.29,3176.364,2627.75,2.0,0.12,be,3114.16,2025-04-04 00:00:00,0.0,131387.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3500,2025-04-04 00:00:00,2025-04
XAU/USD,BUY,3061.96,3013.34,3131.90929,2627.75,2.0,0.15,be,3061.96,2025-04-04 20:00:00,0.0,131387.31,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3505,2025-04-04 20:00:00,2025-04
XAU/USD,BUY,3321.69,3213.77,3370.79477,2627.75,2.0,0.07,be,3321.69,2025-04-17 12:00:00,0.0,131387.31,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3557,2025-04-17 12:00:00,2025-04
XAU/USD,BUY,3377.69,3284.11,3436.18002,2627.75,2.0,0.08,win,3436.18002,2025-04-22 00:00:00,1642.41,133029.72,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,trend,h4_immediate,3566,2025-04-22 00:00:00,2025-04
XAU/USD,BUY,3418.88,3284.11,3494.67883,2660.59,2.0,0.05,be,3418.88,2025-04-22 16:00:00,0.0,133029.72,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3570,2025-04-22 16:00:00,2025-04
XAU/USD,BUY,3319.08,3213.77,3414.08752,2660.59,2.0,0.07,be,3319.08,2025-04-24 08:00:00,0.0,133029.72,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3580,2025-04-24 08:00:00,2025-04
XAU/USD,BUY,3348.92,3284.11,3427.40092,2660.59,2.0,0.11,be,3348.92,2025-04-25 08:00:00,0.0,133029.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3586,2025-04-25 08:00:00,2025-04
XAU/USD,BUY,3307.16,3265.16,3379.31327,2660.59,2.0,0.18,be,3307.16,2025-04-28 08:00:00,0.0,133029.72,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,trend,h4_immediate,3592,2025-04-28 08:00:00,2025-04
XAU/USD,BUY,3344.31,3306.91,3412.13618,2660.59,2.0,0.2,be,3344.31,2025-04-29 04:00:00,0.0,133029.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3597,2025-04-29 04:00:00,2025-04
XAU/USD,BUY,3314.42,3284.11,3372.24132,2660.59,2.0,0.24,be,3314.42,2025-04-30 00:00:00,0.0,133029.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3602,2025-04-30 00:00:00,2025-04
XAU/USD,BUY,3309.3,3284.11,3368.80765,2660.59,2.0,0.29,be,3309.3,2025-04-30 20:00:00,0.0,133029.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3607,2025-04-30 20:00:00,2025-04
XAU/USD,BUY,3231.48,3202.04,3289.37733,2660.59,2.0,0.25,be,3231.48,2025-05-02 20:00:00,0.0,133029.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3619,2025-05-02 20:00:00,2025-05
XAU/USD,BUY,3308.62,3268.1,3369.11007,2660.59,2.0,0.18,win,3369.11007,2025-05-06 00:00:00,3971.85,137001.57,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3626,2025-05-06 00:00:00,2025-05
XAU/USD,BUY,3391.92,3306.91,3451.90374,2740.03,2.0,0.09,be,3391.92,2025-05-07 04:00:00,0.0,137001.57,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3633,2025-05-07 04:00:00,2025-05
XAU/USD,BUY,3385.51,3360.23,3447.22973,2740.03,2.0,0.3,be,3385.51,2025-05-07 20:00:00,0.0,137001.57,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,trend,h4_immediate,3637,2025-05-07 20:00:00,2025-05
XAU/USD,BUY,3296.84,3279.42,3314.26,2740.03,2.0,0.44,be,3296.84,2025-05-28 20:00:00,0.0,137001.57,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,3727,2025-05-28 20:00:00,2025-05
XAU/USD,BUY,3282.26,3245.59,3318.93,2740.03,2.0,0.21,win,3318.93,2025-05-29 12:00:00,2740.03,139741.6,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,3731,2025-05-29 12:00:00,2025-05
XAU/USD,BUY,3310.02,3291.81,3328.23,2794.83,2.0,0.43,be,3310.02,2025-05-30 04:00:00,0.0,139741.6,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,3735,2025-05-30 04:00:00,2025-05
XAU/USD,BUY,3339.16,3320.3,3358.02,2794.83,2.0,0.41,win,3358.02,2025-07-18 12:00:00,2794.83,142536.43,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,range,h4_immediate,3946,2025-07-18 12:00:00,2025-07
