pair,direction,entry,sl,tp,risk_amt,risk_pct,volume,result,exit_price,exit_time,pnl,balance,reason,score,regime,trigger,_bar_idx,exit_time_dt,month
XAU/USD,BUY,2319.18,2291.35,2350.61742,3054.7,2.0,0.36,be,2319.18,2024-04-25 00:00:00,0.0,152735.02,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2033,2024-04-25 00:00:00,2024-04
XAU/USD,BUY,2416.7,2373.98,2441.10899,3054.7,2.0,0.2,win,2441.10899,2024-05-20 04:00:00,1745.37,154480.39,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2136,2024-05-20 04:00:00,2024-05
XAU/USD,BUY,2424.81,2373.98,2472.218,3089.61,2.0,0.14,be,2424.81,2024-05-22 00:00:00,0.0,154480.39,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2147,2024-05-22 00:00:00,2024-05
XAU/USD,BUY,2386.19,2354.34,2417.34,3089.61,2.0,0.27,be,2386.19,2024-07-08 08:00:00,0.0,154480.39,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2347,2024-07-08 08:00:00,2024-07
XAU/USD,BUY,2386.19,2354.34,2423.9,3089.61,2.0,0.25,be,2386.19,2024-07-08 08:00:00,0.0,154480.39,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2347,2024-07-08 08:00:00,2024-07
XAU/USD,BUY,2386.19,2354.34,2418.78,3089.61,2.0,0.27,be,2386.19,2024-07-08 08:00:00,0.0,154480.39,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2347,2024-07-08 08:00:00,2024-07
XAU/USD,BUY,2359.27,2349.58,2368.8,3089.61,2.0,0.9,win,2368.8,2024-07-09 04:00:00,3038.59,157518.98,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2352,2024-07-09 04:00:00,2024-07
XAU/USD,BUY,2408.86,2370.03,2472.9,3150.38,2.0,0.23,be,2408.86,2024-07-15 00:00:00,0.0,157518.98,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2375,2024-07-15 00:00:00,2024-07
XAU/USD,BUY,2408.74,2391.52,2441.686,3150.38,2.0,0.47,be,2408.74,2024-07-15 08:00:00,0.0,157518.98,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2377,2024-07-15 08:00:00,2024-07
XAU/USD,BUY,2380.86,2370.03,2443.45,3150.38,2.0,0.24,win,2443.45,2024-07-16 12:00:00,18207.04,175726.02,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2384,2024-07-16 12:00:00,2024-07
XAU/USD,BUY,2465.72,2451.62,2492.53059,3514.52,2.0,0.69,be,2465.72,2024-07-18 16:00:00,0.0,175726.02,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2397,2024-07-18 16:00:00,2024-07
XAU/USD,BUY,2399.24,2401.42,2456.82167,3514.52,2.0,0.37,be,2399.24,2024-07-22 08:00:00,0.0,175726.02,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2407,2024-07-22 08:00:00,2024-07
XAU/USD,BUY,2399.24,2401.42,2445.11899,3514.52,2.0,0.66,be,2399.24,2024-07-22 08:00:00,0.0,175726.02,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2407,2024-07-22 08:00:00,2024-07
XAU/USD,BUY,2399.24,2391.52,2434.99426,3514.52,2.0,0.79,be,2399.24,2024-07-22 08:00:00,0.0,175726.02,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2407,2024-07-22 08:00:00,2024-07
XAU/USD,BUY,2399.24,2370.03,2429.57826,3514.52,2.0,0.34,be,2399.24,2024-07-22 08:00:00,0.0,175726.02,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2407,2024-07-22 08:00:00,2024-07
XAU/USD,BUY,2395.26,2391.52,2420.88929,3514.52,2.0,1.95,loss,2391.52,2024-07-23 04:00:00,-3514.52,172211.5,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2412,2024-07-23 04:00:00,2024-07
XAU/USD,BUY,2503.37,2458.56,2543.76,3444.23,2.0,0.23,be,2503.37,2024-08-19 12:00:00,0.0,172211.5,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2528,2024-08-19 12:00:00,2024-08
XAU/USD,BUY,2472.21,2458.56,2530.9,3444.23,2.0,0.27,win,2530.9,2024-08-20 12:00:00,14808.93,187020.43,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2534,2024-08-20 12:00:00,2024-08
XAU/USD,BUY,2494.56,2458.56,2530.94,3444.23,2.0,0.26,win,2530.94,2024-08-20 12:00:00,3480.59,190501.01,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2534,2024-08-20 12:00:00,2024-08
XAU/USD,BUY,2513.0,2497.37,2550.101,3810.02,2.0,0.54,be,2513.0,2024-08-21 12:00:00,0.0,190501.01,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2540,2024-08-21 12:00:00,2024-08
XAU/USD,BUY,2512.85,2497.37,2525.261,3810.02,2.0,1.03,be,2512.85,2024-08-22 08:00:00,0.0,190501.01,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2545,2024-08-22 08:00:00,2024-08
XAU/USD,BUY,2490.01,2470.9,2524.846,3810.02,2.0,0.53,win,2524.846,2024-08-26 08:00:00,6945.36,197446.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2557,2024-08-26 08:00:00,2024-08
XAU/USD,BUY,2515.93,2497.37,2572.295,3948.93,2.0,0.4,be,2515.93,2024-08-26 20:00:00,0.0,197446.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2560,2024-08-26 20:00:00,2024-08
XAU/USD,BUY,2515.93,2497.37,2547.482,3948.93,2.0,0.59,be,2515.93,2024-08-26 20:00:00,0.0,197446.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2560,2024-08-26 20:00:00,2024-08
XAU/USD,BUY,2518.24,2497.37,2553.233,3948.93,2.0,0.53,be,2518.24,2024-08-27 04:00:00,0.0,197446.38,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,neutral,h1_fractal,2562,2024-08-27 04:00:00,2024-08
XAU/USD,BUY,2508.99,2497.37,2528.744,3948.93,2.0,0.95,win,2528.744,2024-08-28 00:00:00,6713.18,204159.55,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,neutral,h1_fractal,2567,2024-08-28 00:00:00,2024-08
XAU/USD,BUY,2508.99,2497.37,2541.272,3948.93,2.0,0.68,be,2508.99,2024-08-28 08:00:00,0.0,204159.55,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,neutral,h1_fractal,2569,2024-08-28 08:00:00,2024-08
XAU/USD,BUY,2506.2,2497.37,2522.426,4083.19,2.0,1.23,win,2522.426,2024-08-29 08:00:00,7503.27,211662.82,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2575,2024-08-29 08:00:00,2024-08
XAU/USD,BUY,2506.2,2493.9,2525.031,4083.19,2.0,0.99,win,2525.031,2024-08-29 16:00:00,6251.27,217914.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2577,2024-08-29 16:00:00,2024-08
XAU/USD,BUY,2506.2,2497.37,2531.984,4083.19,2.0,0.89,be,2506.2,2024-08-30 16:00:00,0.0,217914.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2583,2024-08-30 16:00:00,2024-08
XAU/USD,BUY,2502.55,2470.9,2528.44,4358.28,2.0,0.42,be,2502.55,2024-09-02 00:00:00,0.0,217914.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2585,2024-09-02 00:00:00,2024-09
XAU/USD,BUY,2490.01,2458.56,2529.354,3810.02,2.0,0.4,be,2490.01,2024-09-03 00:00:00,0.0,217914.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2591,2024-09-03 00:00:00,2024-09
XAU/USD,BUY,2492.03,2470.9,2525.18,4358.28,2.0,0.45,be,2492.03,2024-09-03 00:00:00,0.0,217914.09,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,2591,2024-09-03 00:00:00,2024-09
XAU/USD,BUY,2621.53,2575.29,2700.138,4358.28,2.0,0.26,be,2621.53,2024-09-23 04:00:00,0.0,217914.09,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2676,2024-09-23 04:00:00,2024-09
XAU/USD,BUY,2628.31,2613.92,2652.152,4358.28,2.0,0.86,be,2628.31,2024-09-24 00:00:00,0.0,217914.09,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,2681,2024-09-24 00:00:00,2024-09
XAU/USD,BUY,2641.69,2622.7,2663.42055,4358.28,2.0,0.93,win,2663.42055,2024-10-01 12:00:00,4987.25,222901.34,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2714,2024-10-01 12:00:00,2024-10
XAU/USD,BUY,2660.41,2649.81,2685.65254,4458.03,2.0,1.14,be,2660.41,2024-10-02 08:00:00,0.0,222901.34,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,2719,2024-10-02 08:00:00,2024-10
XAU/USD,BUY,2658.75,2643.17,2685.99292,4458.03,2.0,0.79,be,2658.75,2024-10-03 04:00:00,0.0,222901.34,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2724,2024-10-03 04:00:00,2024-10
XAU/USD,BUY,2648.91,2643.17,2685.18309,4458.03,2.0,0.91,be,2648.91,2024-10-04 12:00:00,0.0,222901.34,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2732,2024-10-04 12:00:00,2024-10
XAU/USD,BUY,2661.1,2643.17,2680.40417,4458.03,2.0,0.86,be,2661.1,2024-10-04 16:00:00,0.0,222901.34,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2733,2024-10-04 16:00:00,2024-10
XAU/USD,BUY,2647.46,2624.79,2667.61239,4458.03,2.0,0.77,be,2647.46,2024-10-07 20:00:00,0.0,222901.34,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2740,2024-10-07 20:00:00,2024-10
XAU/USD,BUY,2730.45,2673.24,2755.06338,4458.03,2.0,0.2,be,2730.45,2024-10-21 20:00:00,0.0,222901.34,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2800,2024-10-21 20:00:00,2024-10
XAU/USD,BUY,2736.33,2714.27,2753.26797,4458.03,2.0,0.72,win,2753.26797,2024-10-23 04:00:00,3422.93,226324.27,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,2808,2024-10-23 04:00:00,2024-10
XAU/USD,BUY,2736.33,2714.27,2758.72294,4458.03,2.0,0.56,be,2736.33,2024-10-23 16:00:00,0.0,226324.27,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,2811,2024-10-23 16:00:00,2024-10
XAU/USD,BUY,2737.04,2714.27,2759.70219,4526.49,2.0,0.58,be,2737.04,2024-10-25 04:00:00,0.0,226324.27,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2820,2024-10-25 04:00:00,2024-10
XAU/USD,BUY,2723.07,2714.27,2754.69326,4526.49,2.0,0.86,be,2723.07,2024-10-25 08:00:00,0.0,226324.27,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2821,2024-10-25 08:00:00,2024-10
XAU/USD,BUY,2734.54,2722.49,2757.37278,4526.49,2.0,1.05,be,2734.54,2024-10-28 04:00:00,0.0,226324.27,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2827,2024-10-28 04:00:00,2024-10
XAU/USD,BUY,2719.51,2714.27,2749.53031,4526.49,2.0,0.88,win,2749.53031,2024-10-29 00:00:00,25932.54,252256.81,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2832,2024-10-29 00:00:00,2024-10
XAU/USD,BUY,2732.07,2722.49,2765.51442,4526.49,2.0,0.69,win,2765.51442,2024-10-29 12:00:00,15802.26,268059.07,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2835,2024-10-29 12:00:00,2024-10
XAU/USD,BUY,2732.07,2722.49,2757.9915,4526.49,2.0,1.29,win,2757.9915,2024-10-29 12:00:00,12247.73,280306.8,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2835,2024-10-29 12:00:00,2024-10
XAU/USD,BUY,2779.04,2746.31,2803.52876,5606.14,2.0,0.46,be,2779.04,2024-10-30 12:00:00,0.0,280306.8,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2841,2024-10-30 12:00:00,2024-10
XAU/USD,BUY,2787.69,2771.02,2808.87795,5606.14,2.0,0.96,be,2787.69,2024-10-31 08:00:00,0.0,280306.8,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2846,2024-10-31 08:00:00,2024-10
XAU/USD,BUY,2746.25,2724.78,2775.12075,5606.14,2.0,0.73,be,2746.25,2024-11-01 20:00:00,0.0,280306.8,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2855,2024-11-01 20:00:00,2024-11
XAU/USD,BUY,2743.39,2724.78,2762.6883,5606.14,2.0,1.12,be,2743.39,2024-11-04 20:00:00,0.0,280306.8,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2861,2024-11-04 20:00:00,2024-11
XAU/USD,BUY,2741.8,2724.78,2760.90415,5606.14,2.0,1.18,be,2741.8,2024-11-05 20:00:00,0.0,280306.8,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2867,2024-11-05 20:00:00,2024-11
XAU/USD,BUY,2631.45,2618.9,2674.9559,5606.14,2.0,0.83,be,2631.45,2024-11-28 00:00:00,0.0,280306.8,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2964,2024-11-28 00:00:00,2024-11
XAU/USD,BUY,2613.41,2605.35,2674.40977,5606.14,2.0,0.6,be,2613.41,2024-12-06 00:00:00,0.0,280306.8,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3000,2024-12-06 00:00:00,2024-12
XAU/USD,BUY,2684.62,2664.08,2700.06,5606.14,2.0,0.87,win,2700.06,2025-01-16 00:00:00,4214.15,284520.96,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3161,2025-01-16 00:00:00,2025-01
XAU/USD,BUY,2684.62,2664.08,2712.72,5606.14,2.0,0.64,win,2712.72,2025-01-16 12:00:00,7669.54,292190.5,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,range,h1_fractal,3164,2025-01-16 12:00:00,2025-01
XAU/USD,BUY,2863.7,2834.32,2908.01187,5843.81,2.0,0.38,be,2863.7,2025-02-10 00:00:00,0.0,292190.5,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3263,2025-02-10 00:00:00,2025-02
XAU/USD,BUY,2903.28,2852.61,2942.4285,5843.81,2.0,0.29,win,2942.4285,2025-02-11 00:00:00,4515.03,296705.53,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3269,2025-02-11 00:00:00,2025-02
XAU/USD,BUY,2903.28,2852.61,2938.47852,5843.81,2.0,0.31,win,2938.47852,2025-02-11 00:00:00,4059.47,300765.0,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3269,2025-02-11 00:00:00,2025-02
XAU/USD,BUY,2905.96,2852.61,2943.17745,6015.3,2.0,0.31,be,2905.96,2025-02-13 00:00:00,0.0,300765.0,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3281,2025-02-13 00:00:00,2025-02
XAU/USD,BUY,2915.13,2881.73,2946.92086,6015.3,2.0,0.5,be,2915.13,2025-02-14 12:00:00,0.0,300765.0,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3290,2025-02-14 12:00:00,2025-02
XAU/USD,BUY,2928.57,2906.07,2960.86344,6015.3,2.0,0.59,be,2928.57,2025-02-14 16:00:00,0.0,300765.0,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3291,2025-02-14 16:00:00,2025-02
XAU/USD,BUY,2896.4,2924.13,2965.0921,6015.3,2.0,1.25,loss,2924.13,2025-02-26 00:00:00,-6015.3,294749.7,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3335,2025-02-26 00:00:00,2025-02
XAU/USD,BUY,2896.4,2921.44,2962.01223,6015.3,2.0,1.5,loss,2921.44,2025-02-26 00:00:00,-6015.3,288734.4,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3335,2025-02-26 00:00:00,2025-02
XAU/USD,BUY,2896.4,2892.08,2947.39981,6015.3,2.0,0.96,loss,2892.08,2025-02-26 12:00:00,-6015.3,282719.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3338,2025-02-26 12:00:00,2025-02
XAU/USD,BUY,2916.85,2902.11,2934.888,5654.38,2.0,1.3,be,2916.85,2025-03-11 20:00:00,0.0,282719.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,3395,2025-03-11 20:00:00,2025-03
XAU/USD,BUY,2922.27,2902.11,2935.32,5654.38,2.0,1.28,win,2935.32,2025-03-12 16:00:00,3660.2,286379.3,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,3400,2025-03-12 16:00:00,2025-03
XAU/USD,BUY,2940.15,2906.23,2989.201,5727.59,2.0,0.52,win,2989.201,2025-03-13 20:00:00,8282.54,294661.85,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,3407,2025-03-13 20:00:00,2025-03
XAU/USD,BUY,3035.95,2982.34,3064.39214,5893.24,2.0,0.27,be,3035.95,2025-03-19 12:00:00,0.0,294661.85,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3430,2025-03-19 12:00:00,2025-03
XAU/USD,BUY,3053.3,3022.87,3072.12489,5893.24,2.0,0.72,be,3053.3,2025-03-20 12:00:00,0.0,294661.85,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3436,2025-03-20 12:00:00,2025-03
XAU/USD,BUY,3042.85,3022.87,3059.97172,5893.24,2.0,1.37,be,3042.85,2025-03-21 08:00:00,0.0,294661.85,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3441,2025-03-21 08:00:00,2025-03
XAU/USD,BUY,3020.79,2999.46,3052.13633,5893.24,2.0,0.67,be,3020.79,2025-03-24 16:00:00,0.0,294661.85,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3450,2025-03-24 16:00:00,2025-03
XAU/USD,BUY,3020.79,2999.46,3051.07174,5893.24,2.0,0.63,be,3020.79,2025-03-24 16:00:00,0.0,294661.85,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3450,2025-03-24 16:00:00,2025-03
XAU/USD,BUY,3020.79,2999.46,3041.70497,5893.24,2.0,0.97,be,3020.79,2025-03-24 16:00:00,0.0,294661.85,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3450,2025-03-24 16:00:00,2025-03
XAU/USD,BUY,3015.31,3002.43,3042.3264,5893.24,2.0,1.06,be,3015.31,2025-03-26 04:00:00,0.0,294661.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3459,2025-03-26 04:00:00,2025-03
XAU/USD,BUY,3020.02,3002.43,3045.61634,5893.24,2.0,0.86,be,3020.02,2025-03-26 04:00:00,0.0,294661.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3459,2025-03-26 04:00:00,2025-03
XAU/USD,BUY,3015.77,3002.43,3042.89188,5893.24,2.0,1.03,win,3042.89188,2025-03-27 08:00:00,11981.68,306643.53,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3466,2025-03-27 08:00:00,2025-03
XAU/USD,BUY,3056.75,3025.87,3081.93838,6132.87,2.0,0.58,win,3081.93838,2025-03-28 04:00:00,5002.5,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3471,2025-03-28 04:00:00,2025-03
XAU/USD,BUY,3083.92,3025.87,3112.61702,6232.92,2.0,0.32,be,3083.92,2025-03-31 00:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3476,2025-03-31 00:00:00,2025-03
XAU/USD,BUY,3119.61,3025.87,3150.19717,6232.92,2.0,0.2,be,3119.61,2025-03-31 20:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3481,2025-03-31 20:00:00,2025-03
XAU/USD,BUY,3127.67,3013.81,3165.75065,6232.92,2.0,0.15,be,3127.67,2025-04-01 16:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3486,2025-04-01 16:00:00,2025-04
XAU/USD,BUY,3125.66,3100.96,3156.9869,6232.92,2.0,1.02,be,3125.66,2025-04-02 12:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3491,2025-04-02 12:00:00,2025-04
XAU/USD,BUY,3162.73,3100.96,3203.49357,6232.92,2.0,0.33,be,3162.73,2025-04-03 08:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3496,2025-04-03 08:00:00,2025-04
XAU/USD,BUY,3107.55,3054.29,3176.364,6232.92,2.0,0.29,be,3107.55,2025-04-04 04:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3501,2025-04-04 04:00:00,2025-04
XAU/USD,BUY,3021.99,3012.32,3098.88619,6232.92,2.0,1.27,be,3021.99,2025-04-07 00:00:00,0.0,311646.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3506,2025-04-07 00:00:00,2025-04
XAU/USD,BUY,3323.57,3213.77,3370.79477,6232.92,2.0,0.16,be,3323.57,2025-04-17 16:00:00,0.0,311646.03,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3558,2025-04-17 16:00:00,2025-04
XAU/USD,BUY,3414.68,3284.11,3440.64662,6232.92,2.0,0.17,win,3440.64662,2025-04-22 00:00:00,1239.55,312885.58,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3566,2025-04-22 00:00:00,2025-04
XAU/USD,BUY,3414.68,3284.11,3446.85758,6232.92,2.0,0.16,win,3446.85758,2025-04-22 00:00:00,1536.04,314421.61,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3566,2025-04-22 00:00:00,2025-04
XAU/USD,BUY,3414.68,3284.11,3476.08607,6232.92,2.0,0.13,win,3476.08607,2025-04-22 04:00:00,2931.29,317352.91,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3567,2025-04-22 04:00:00,2025-04
XAU/USD,BUY,3414.68,3284.11,3477.27007,6232.92,2.0,0.13,win,3477.27007,2025-04-22 04:00:00,2987.81,320340.72,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,3567,2025-04-22 04:00:00,2025-04
XAU/USD,BUY,3339.1,3284.11,3485.41665,6406.81,2.0,0.15,loss,3284.11,2025-04-23 12:00:00,-6406.81,313933.91,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3575,2025-04-23 12:00:00,2025-04
XAU/USD,BUY,3339.1,3284.11,3463.1648,6406.81,2.0,0.18,loss,3284.11,2025-04-23 12:00:00,-6406.81,307527.09,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3575,2025-04-23 12:00:00,2025-04
XAU/USD,BUY,3339.1,3284.11,3469.08752,6406.81,2.0,0.19,loss,3284.11,2025-04-23 12:00:00,-6406.81,301120.28,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3575,2025-04-23 12:00:00,2025-04
XAU/USD,BUY,3339.1,3213.77,3414.08752,6406.81,2.0,0.17,be,3339.1,2025-04-24 08:00:00,0.0,301120.28,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,3580,2025-04-24 08:00:00,2025-04
